PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20260504,291,0110213,복조리,11,서울,1101,서울,222,참외,00,참외,01,소매,04,상품,20200,,,10,kg,10,개,10,개,N,20260519095102
20260504,289,0370001,죽도,37,경북,3711,포항,222,참외,00,참외,01,소매,04,상품,26100,,,10,kg,10,개,10,개,N,20260519095102
20260504,286,0110408,E-유통,11,서울,1101,서울,222,참외,00,참외,01,소매,04,상품,21900,,,10,kg,10,개,10,개,N,20260519095102
20260504,278,0390001,동문,39,제주,3911,제주,222,참외,00,참외,01,소매,04,상품,22500,,,10,kg,10,개,10,개,N,20260519095102
20260504,277,0260001,신정,26,울산,2601,울산,222,참외,00,참외,01,소매,04,상품,24300,,,10,kg,10,개,10,개,N,20260519095102
20260504,109,0380001,상남,38,경남,3814,창원,222,참외,00,참외,01,소매,04,상품,26600,,,10,kg,10,개,10,개,N,20260519095102
20260504,108,0372401,C-유통,37,경북,3714,안동,222,참외,00,참외,01,소매,04,상품,16300,,,10,kg,10,개,10,개,Y,20260519095102
20260504,107,0370401,E-유통,37,경북,3711,포항,222,참외,00,참외,01,소매,04,상품,19900,,,10,kg,10,개,10,개,Y,20260519095102
20260504,105,0360401,A-유통,36,전남,3613,순천,222,참외,00,참외,01,소매,04,상품,29900,,,10,kg,10,개,10,개,N,20260519095102
20260504,102,0350401,C-유통,35,전북,3511,전주,222,참외,00,참외,01,소매,04,상품,16300,,,10,kg,10,개,10,개,Y,20260519095102
20260504,101,0350001,남부,35,전북,3511,전주,222,참외,00,참외,01,소매,04,상품,25700,,,10,kg,10,개,10,개,N,20260519095102
20260504,98,0330401,B-유통,33,충북,3311,청주,222,참외,00,참외,01,소매,04,상품,24900,,,10,kg,10,개,10,개,Y,20260519095102
20260504,97,0330001,육거리,33,충북,3311,청주,222,참외,00,참외,01,소매,04,상품,20000,,,10,kg,10,개,10,개,N,20260519095102
20260504,93,0320001,중앙,32,강원,3211,춘천,222,참외,00,참외,01,소매,04,상품,25000,,,10,kg,10,개,10,개,N,20260519095102
20260504,90,0310402,B-유통,31,경기,3111,수원,222,참외,00,참외,01,소매,04,상품,21200,,,10,kg,10,개,10,개,N,20260519095102
20260504,89,0310001,지동,31,경기,3111,수원,222,참외,00,참외,01,소매,04,상품,18300,,,10,kg,10,개,10,개,N,20260519095102
20260504,84,0250403,A-유통,25,대전,2501,대전,222,참외,00,참외,01,소매,04,상품,29900,,,10,kg,10,개,10,개,N,20260519095102
20260504,83,0250402,E-유통,25,대전,2501,대전,222,참외,00,참외,01,소매,04,상품,29900,,,10,kg,10,개,10,개,N,20260519095102
20260504,79,0250112,역전,25,대전,2501,대전,222,참외,00,참외,01,소매,04,상품,26600,,,10,kg,10,개,10,개,N,20260519095102
20260504,74,0240402,E-유통,24,광주,2401,광주,222,참외,00,참외,01,소매,04,상품,16600,,,10,kg,10,개,10,개,Y,20260519095102
20260504,73,0240401,A-유통,24,광주,2401,광주,222,참외,00,참외,01,소매,04,상품,29900,,,10,kg,10,개,10,개,N,20260519095102
20260504,70,0240121,양동,24,광주,2401,광주,222,참외,00,참외,01,소매,04,상품,30000,,,10,kg,10,개,10,개,N,20260519095102
20260504,68,0230401,E-유통,23,인천,2300,인천,222,참외,00,참외,01,소매,04,상품,21900,,,10,kg,10,개,10,개,N,20260519095102
20260504,67,0230036,현대,23,인천,2300,인천,222,참외,00,참외,01,소매,04,상품,20000,,,10,kg,10,개,10,개,N,20260519095102
20260504,63,0220403,A-유통,22,대구,2200,대구,222,참외,00,참외,01,소매,04,상품,37400,,,10,kg,10,개,10,개,N,20260519095102
20260504,53,0210402,D-유통,21,부산,2100,부산,222,참외,00,참외,01,소매,04,상품,19800,,,10,kg,10,개,10,개,Y,20260519095102
20260504,52,,,,,,,222,참외,00,참외,01,소매,04,상품,37400,,,10,kg,10,개,10,개,N,20260519095102
20260504,50,0210022,부전,21,부산,2100,부산,222,참외,00,참외,01,소매,04,상품,25000,,,10,kg,10,개,10,개,N,20260519095102
20260504,45,0110406,B-유통,11,서울,1101,서울,222,참외,00,참외,01,소매,04,상품,15700,,,10,kg,10,개,10,개,Y,20260519095102
20260504,42,0110403,C-유통,11,서울,1101,서울,222,참외,00,참외,01,소매,04,상품,16300,,,10,kg,10,개,10,개,Y,20260519095102
20260504,41,0110402,A-유통,11,서울,1101,서울,222,참외,00,참외,01,소매,04,상품,29900,,,10,kg,10,개,10,개,N,20260519095102
20260504,37,0110212,경동,11,서울,1101,서울,222,참외,00,참외,01,소매,04,상품,20000,,,10,kg,10,개,10,개,N,20260519095102
20260504,467,0240123,서부도매,24,광주,2401,광주,615,명태,02,냉동,02,도매,20,大,50000,,,20,kg,1,마리,,,N,20260519095102
20260504,22,0250113,오정도매,25,대전,2501,대전,615,명태,02,냉동,02,도매,20,大,55000,,,20,kg,1,마리,,,N,20260519095102
20260504,11,0220021,북부도매,22,대구,2200,대구,615,명태,02,냉동,02,도매,20,大,49300,,,20,kg,1,마리,,,N,20260519095102
20260504,7,0210031,공동어,21,부산,2100,부산,615,명태,02,냉동,02,도매,20,大,44600,,,20,kg,1,마리,,,N,20260519095102
20260504,2,0110211,가락도매,11,서울,1101,서울,615,명태,02,냉동,02,도매,20,大,44300,,,20,kg,1,마리,,,N,20260519095102
20260504,769,0310406,C-유통,31,경기,3145,용인,615,명태,04,냉동(원양수입통합),01,소매,20,大,5580,,,,,1,마리,,,N,20260519095102
20260504,767,0220404,E-유통,22,대구,2200,대구,615,명태,04,냉동(원양수입통합),01,소매,20,大,4990,,,,,1,마리,,,N,20260519095102
20260504,765,,,,,,,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,763,0390403,E-유통,39,제주,3911,제주,615,명태,04,냉동(원양수입통합),01,소매,20,大,4990,,,,,1,마리,,,N,20260519095102
20260504,752,0340401,C-유통,34,충남,3411,천안,615,명태,04,냉동(원양수입통합),01,소매,20,大,5580,,,,,1,마리,,,N,20260519095102
20260504,607,0220024,칠성,22,대구,2200,대구,615,명태,04,냉동(원양수입통합),01,소매,20,大,3500,,,,,1,마리,,,N,20260519095102
20260504,391,0321411,A-유통,32,강원,3214,강릉,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,387,0270101,C-유통,27,세종,2701,세종,615,명태,04,냉동(원양수입통합),01,소매,20,大,5580,,,,,1,마리,,,N,20260519095102
20260504,348,0360402,역전,36,전남,3613,순천,615,명태,04,냉동(원양수입통합),01,소매,20,大,3770,,,,,1,마리,,,N,20260519095102
20260504,306,0380402,C-유통,38,경남,3814,창원,615,명태,04,냉동(원양수입통합),01,소매,20,大,5580,,,,,1,마리,,,N,20260519095102
20260504,291,0110213,복조리,11,서울,1101,서울,615,명태,04,냉동(원양수입통합),01,소매,20,大,3000,,,,,1,마리,,,N,20260519095102
20260504,289,0370001,죽도,37,경북,3711,포항,615,명태,04,냉동(원양수입통합),01,소매,20,大,3480,,,,,1,마리,,,N,20260519095102
20260504,286,0110408,E-유통,11,서울,1101,서울,615,명태,04,냉동(원양수입통합),01,소매,20,大,4550,,,,,1,마리,,,N,20260519095102
20260504,278,0390001,동문,39,제주,3911,제주,615,명태,04,냉동(원양수입통합),01,소매,20,大,3930,,,,,1,마리,,,N,20260519095102
20260504,109,0380001,상남,38,경남,3814,창원,615,명태,04,냉동(원양수입통합),01,소매,20,大,3330,,,,,1,마리,,,N,20260519095102
20260504,108,0372401,C-유통,37,경북,3714,안동,615,명태,04,냉동(원양수입통합),01,소매,20,大,5580,,,,,1,마리,,,N,20260519095102
20260504,107,0370401,E-유통,37,경북,3711,포항,615,명태,04,냉동(원양수입통합),01,소매,20,大,4990,,,,,1,마리,,,N,20260519095102
20260504,105,0360401,A-유통,36,전남,3613,순천,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,102,0350401,C-유통,35,전북,3511,전주,615,명태,04,냉동(원양수입통합),01,소매,20,大,5580,,,,,1,마리,,,N,20260519095102
20260504,101,0350001,남부,35,전북,3511,전주,615,명태,04,냉동(원양수입통합),01,소매,20,大,3330,,,,,1,마리,,,N,20260519095102
20260504,97,0330001,육거리,33,충북,3311,청주,615,명태,04,냉동(원양수입통합),01,소매,20,大,3000,,,,,1,마리,,,N,20260519095102
20260504,90,0310402,B-유통,31,경기,3111,수원,615,명태,04,냉동(원양수입통합),01,소매,20,大,3900,,,,,1,마리,,,Y,20260519095102
20260504,89,0310001,지동,31,경기,3111,수원,615,명태,04,냉동(원양수입통합),01,소매,20,大,3620,,,,,1,마리,,,N,20260519095102
20260504,84,0250403,A-유통,25,대전,2501,대전,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,83,0250402,E-유통,25,대전,2501,대전,615,명태,04,냉동(원양수입통합),01,소매,20,大,4990,,,,,1,마리,,,N,20260519095102
20260504,79,0250112,역전,25,대전,2501,대전,615,명태,04,냉동(원양수입통합),01,소매,20,大,2660,,,,,1,마리,,,N,20260519095102
20260504,74,0240402,E-유통,24,광주,2401,광주,615,명태,04,냉동(원양수입통합),01,소매,20,大,4990,,,,,1,마리,,,N,20260519095102
20260504,73,0240401,A-유통,24,광주,2401,광주,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,70,0240121,양동,24,광주,2401,광주,615,명태,04,냉동(원양수입통합),01,소매,20,大,3550,,,,,1,마리,,,N,20260519095102
20260504,68,0230401,E-유통,23,인천,2300,인천,615,명태,04,냉동(원양수입통합),01,소매,20,大,4990,,,,,1,마리,,,N,20260519095102
20260504,67,0230036,현대,23,인천,2300,인천,615,명태,04,냉동(원양수입통합),01,소매,20,大,3330,,,,,1,마리,,,N,20260519095102
20260504,63,0220403,A-유통,22,대구,2200,대구,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,53,0210402,D-유통,21,부산,2100,부산,615,명태,04,냉동(원양수입통합),01,소매,20,大,5980,,,,,1,마리,,,N,20260519095102
20260504,52,,,,,,,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,50,0210022,부전,21,부산,2100,부산,615,명태,04,냉동(원양수입통합),01,소매,20,大,3660,,,,,1,마리,,,N,20260519095102
20260504,42,0110403,C-유통,11,서울,1101,서울,615,명태,04,냉동(원양수입통합),01,소매,20,大,5580,,,,,1,마리,,,N,20260519095102
20260504,41,0110402,A-유통,11,서울,1101,서울,615,명태,04,냉동(원양수입통합),01,소매,20,大,3850,,,,,1,마리,,,Y,20260519095102
20260504,37,0110212,경동,11,서울,1101,서울,615,명태,04,냉동(원양수입통합),01,소매,20,大,3000,,,,,1,마리,,,N,20260519095102
20260504,467,0240123,서부도매,24,광주,2401,광주,243,붉은고추,00,붉은고추,02,도매,05,중품,88600,1,kg,10,kg,100,g,,,N,20260519095102
20260504,22,0250113,오정도매,25,대전,2501,대전,243,붉은고추,00,붉은고추,02,도매,05,중품,71600,1,kg,10,kg,100,g,,,N,20260519095102
20260504,11,0220021,북부도매,22,대구,2200,대구,243,붉은고추,00,붉은고추,02,도매,05,중품,88300,1,kg,10,kg,100,g,,,N,20260519095102
20260504,9,0210042,엄궁도매,21,부산,2100,부산,243,붉은고추,00,붉은고추,02,도매,05,중품,79000,1,kg,10,kg,100,g,,,N,20260519095102
20260504,2,0110211,가락도매,11,서울,1101,서울,243,붉은고추,00,붉은고추,02,도매,05,중품,68200,1,kg,10,kg,100,g,,,N,20260519095102
20260504,848,0900040,M'-유통,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,9980,,,,,1,kg,,,N,20260519095102
20260504,847,0900039,M-유통,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,11000,,,,,1,kg,,,N,20260519095102
20260504,771,0110411,B`-유통,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,17500,,,,,1,kg,,,N,20260519095102
20260504,770,0310407,B-유통,31,경기,3112,성남,650,새우젓,00,새우젓,01,소매,30,-,15100,,,,,1,kg,,,N,20260519095102
20260504,769,0310406,C-유통,31,경기,3145,용인,650,새우젓,00,새우젓,01,소매,30,-,21900,,,,,1,kg,,,N,20260519095102
20260504,768,0110410,L-유통,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,9990,,,,,1,kg,,,N,20260519095102
20260504,767,0220404,E-유통,22,대구,2200,대구,650,새우젓,00,새우젓,01,소매,30,-,14900,,,,,1,kg,,,N,20260519095102
20260504,766,0210404,H-유통,21,부산,2100,부산,650,새우젓,00,새우젓,01,소매,30,-,14800,,,,,1,kg,,,N,20260519095102
20260504,764,0260402,B-유통,26,울산,2601,울산,650,새우젓,00,새우젓,01,소매,30,-,16900,,,,,1,kg,,,N,20260519095102
20260504,763,0390403,E-유통,39,제주,3911,제주,650,새우젓,00,새우젓,01,소매,30,-,14900,,,,,1,kg,,,N,20260519095102
20260504,762,0110409,I-유통,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,18700,,,,,1,kg,,,N,20260519095102
20260504,752,0340401,C-유통,34,충남,3411,천안,650,새우젓,00,새우젓,01,소매,30,-,25500,,,,,1,kg,,,N,20260519095102
20260504,750,0310404,B-유통,31,경기,3138,고양,650,새우젓,00,새우젓,01,소매,30,-,13000,,,,,1,kg,,,Y,20260519095102
20260504,692,1000006,가락소매,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,13300,,,,,1,kg,,,N,20260519095102
20260504,607,0220024,칠성,22,대구,2200,대구,650,새우젓,00,새우젓,01,소매,30,-,12300,,,,,1,kg,,,N,20260519095102
20260504,387,0270101,C-유통,27,세종,2701,세종,650,새우젓,00,새우젓,01,소매,30,-,21900,,,,,1,kg,,,N,20260519095102
20260504,348,0360402,역전,36,전남,3613,순천,650,새우젓,00,새우젓,01,소매,30,-,10000,,,,,1,kg,,,N,20260519095102
20260504,306,0380402,C-유통,38,경남,3814,창원,650,새우젓,00,새우젓,01,소매,30,-,25500,,,,,1,kg,,,N,20260519095102
20260504,291,0110213,복조리,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,14500,,,,,1,kg,,,N,20260519095102
20260504,289,0370001,죽도,37,경북,3711,포항,650,새우젓,00,새우젓,01,소매,30,-,15000,,,,,1,kg,,,N,20260519095102
20260504,286,0110408,E-유통,11,서울,1101,서울,650,새우젓,00,새우젓,01,소매,30,-,14900,,,,,1,kg,,,N,20260519095102
20260504,278,0390001,동문,39,제주,3911,제주,650,새우젓,00,새우젓,01,소매,30,-,12300,,,,,1,kg,,,N,20260519095102
20260504,277,0260001,신정,26,울산,2601,울산,650,새우젓,00,새우젓,01,소매,30,-,15000,,,,,1,kg,,,N,20260519095102
20260504,109,0380001,상남,38,경남,3814,창원,650,새우젓,00,새우젓,01,소매,30,-,11600,,,,,1,kg,,,N,20260519095102
20260504,108,0372401,C-유통,37,경북,3714,안동,650,새우젓,00,새우젓,01,소매,30,-,25500,,,,,1,kg,,,N,20260519095102
20260504,107,0370401,E-유통,37,경북,3711,포항,650,새우젓,00,새우젓,01,소매,30,-,14900,,,,,1,kg,,,N,20260519095102
20260504,102,0350401,C-유통,35,전북,3511,전주,650,새우젓,00,새우젓,01,소매,30,-,25500,,,,,1,kg,,,N,20260519095102
20260504,101,0350001,남부,35,전북,3511,전주,650,새우젓,00,새우젓,01,소매,30,-,12500,,,,,1,kg,,,N,20260519095102
20260504,98,0330401,B-유통,33,충북,3311,청주,650,새우젓,00,새우젓,01,소매,30,-,15700,,,,,1,kg,,,N,20260519095102
20260504,97,0330001,육거리,33,충북,3311,청주,650,새우젓,00,새우젓,01,소매,30,-,15000,,,,,1,kg,,,N,20260519095102
20260504,93,0320001,중앙,32,강원,3211,춘천,650,새우젓,00,새우젓,01,소매,30,-,16600,,,,,1,kg,,,N,20260519095102
20260504,90,0310402,B-유통,31,경기,3111,수원,650,새우젓,00,새우젓,01,소매,30,-,13900,,,,,1,kg,,,N,20260519095102
20260504,89,0310001,지동,31,경기,3111,수원,650,새우젓,00,새우젓,01,소매,30,-,13400,,,,,1,kg,,,N,20260519095102
20260504,83,0250402,E-유통,25,대전,2501,대전,650,새우젓,00,새우젓,01,소매,30,-,14900,,,,,1,kg,,,N,20260519095102
20260504,79,0250112,역전,25,대전,2501,대전,650,새우젓,00,새우젓,01,소매,30,-,18300,,,,,1,kg,,,N,20260519095102
20260504,74,0240402,E-유통,24,광주,2401,광주,650,새우젓,00,새우젓,01,소매,30,-,14900,,,,,1,kg,,,N,20260519095102
20260504,70,0240121,양동,24,광주,2401,광주,650,새우젓,00,새우젓,01,소매,30,-,12200,,,,,1,kg,,,N,20260519095102
20260504,68,0230401,E-유통,23,인천,2300,인천,650,새우젓,00,새우젓,01,소매,30,-,14900,,,,,1,kg,,,N,20260519095102
