PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20250901,2,0110211,가락도매,11,서울,1101,서울,246,파,00,대파,02,도매,04,상품,1900,,,1,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,246,파,00,대파,02,도매,05,중품,1550,,,1,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,246,파,02,쪽파,02,도매,04,상품,6250,,,1,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,246,파,02,쪽파,02,도매,05,중품,5250,,,1,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,247,생강,00,국산,02,도매,04,상품,60600,,,10,kg,1,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,247,생강,00,국산,02,도매,05,중품,54600,,,10,kg,1,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,247,생강,01,수입,02,도매,05,중품,80000,,,10,kg,,,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,252,미나리,00,미나리,02,도매,04,상품,140000,,,7.5,kg,100,g,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,252,미나리,00,미나리,02,도매,05,중품,129000,,,7.5,kg,100,g,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,253,깻잎,00,깻잎,02,도매,04,상품,28200,,,2,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,253,깻잎,00,깻잎,02,도매,05,중품,14700,,,2,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,255,피망,00,청,02,도매,04,상품,38200,,,10,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,255,피망,00,청,02,도매,05,중품,24000,,,10,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,256,파프리카,00,파프리카,02,도매,04,상품,25000,,,5,kg,200,g,200,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,256,파프리카,00,파프리카,02,도매,05,중품,21200,,,5,kg,200,g,200,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,257,멜론,00,멜론,02,도매,04,상품,25000,,,8,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,257,멜론,00,멜론,02,도매,05,중품,22000,,,8,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,244,피마늘,22,난지(대서),02,도매,04,상품,46000,,,10,kg,,,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,244,피마늘,22,난지(대서),02,도매,05,중품,35000,,,10,kg,,,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,315,느타리버섯,00,느타리버섯,02,도매,04,상품,19000,,,2,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,315,느타리버섯,00,느타리버섯,02,도매,05,중품,8500,,,2,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,316,팽이버섯,00,팽이버섯,02,도매,04,상품,11700,,,5,kg,150,g,150,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,316,팽이버섯,00,팽이버섯,02,도매,05,중품,9500,,,5,kg,150,g,150,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,317,새송이버섯,00,새송이버섯,02,도매,04,상품,8250,,,2,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,317,새송이버섯,00,새송이버섯,02,도매,05,중품,6000,,,2,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,04,오이맛고추,02,도매,04,상품,41200,,,10,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,04,오이맛고추,02,도매,05,중품,30700,,,10,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,411,사과,06,쓰가루(아오리),02,도매,04,상품,55000,,,10,kg,10,개,10,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,411,사과,06,쓰가루(아오리),02,도매,05,중품,40000,,,10,kg,10,개,10,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,411,사과,07,홍로,02,도매,04,상품,80000,,,10,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,411,사과,07,홍로,02,도매,05,중품,72000,,,10,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,151,고구마,00,밤,02,도매,04,상품,36600,20,kg,10,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,412,배,04,원황,02,도매,04,상품,50000,15,kg,15,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,412,배,04,원황,02,도매,05,중품,37000,15,kg,15,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,413,복숭아,01,백도,02,도매,04,상품,16800,15,kg,4,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,413,복숭아,01,백도,02,도매,05,중품,11000,15,kg,4,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,414,포도,01,캠벨얼리,02,도매,24,L과,33300,10,kg,5,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,414,포도,01,캠벨얼리,02,도매,25,M과,31300,10,kg,5,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,151,고구마,00,밤,02,도매,05,중품,25300,20,kg,10,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,414,포도,02,거봉,02,도매,24,L과,15400,4,kg,2,kg,2,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,414,포도,02,거봉,02,도매,25,M과,12800,4,kg,2,kg,2,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,279,알배기배추,00,알배기배추,02,도매,04,상품,46000,,,8,kg,1,포기,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,279,알배기배추,00,알배기배추,02,도매,05,중품,32000,,,8,kg,1,포기,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,280,브로콜리,00,브로콜리(국산),02,도매,04,상품,66000,,,8,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,280,브로콜리,00,브로콜리(국산),02,도매,05,중품,60000,,,8,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,418,바나나,02,수입,02,도매,04,상품,30600,,,13,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,418,바나나,02,수입,02,도매,05,중품,30000,,,13,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,419,참다래,02,그린 뉴질랜드,02,도매,04,상품,53000,,,10,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,419,참다래,02,그린 뉴질랜드,02,도매,05,중품,50000,,,10,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,420,파인애플,02,수입,02,도매,04,상품,38000,,,12,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,420,파인애플,02,수입,02,도매,05,중품,38000,,,12,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,152,감자,01,수미(노지),02,도매,04,상품,40600,,,20,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,611,고등어,01,생선,02,도매,05,중품,50300,1,kg,10,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,611,고등어,02,냉동,02,도매,05,중품,40000,1,kg,10,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,613,갈치,01,생선,02,도매,21,中,21000,1,kg,1,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,613,갈치,02,냉동,02,도매,21,中,14000,1,kg,1,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,615,명태,02,냉동,02,도매,21,中,37000,,,20,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,619,물오징어,01,생선,02,도매,05,중품,10100,1,kg,1,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,152,감자,01,수미(노지),02,도매,05,중품,34600,,,20,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,638,마른멸치,00,마른멸치,02,도매,28,중멸,16600,3,kg,1.5,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,639,북어,01,황태,02,도매,05,중품,50600,,,10,마리,,,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,640,마른오징어,00,마른오징어,02,도매,05,중품,94300,,,20,마리,10,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,641,김,00,마른김,02,도매,05,중품,10300,,,1,속,10,장,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,642,마른미역,00,마른미역,02,도매,04,상품,13300,,,1,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,616,삼치,02,냉동,02,도매,21,中,6000,,,1,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,613,갈치,02,냉동,02,도매,20,大,17000,1,kg,1,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,615,명태,02,냉동,02,도매,20,大,40000,,,20,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,638,마른멸치,00,마른멸치,02,도매,27,대멸,14600,3,kg,1.5,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,638,마른멸치,00,마른멸치,02,도매,29,세멸,23000,3,kg,1.5,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,660,건다시마,01,완도산,02,도매,04,상품,10300,,,1,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,658,홍합,02,안깐홍합(냉장),02,도매,04,상품,2500,,,1,kg,1,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,619,물오징어,04,연근해(냉동),02,도매,05,중품,15800,,,1,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,619,물오징어,05,원양(냉동),02,도매,05,중품,10500,,,1,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,211,배추,02,여름(고랭지),02,도매,04,상품,21600,1,kg,10,kg(그물망 3포기),1,포기,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,211,배추,02,여름(고랭지),02,도매,05,중품,14800,1,kg,10,kg(그물망 3포기),1,포기,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,212,양배추,00,양배추,02,도매,04,상품,9330,,,8,kg,1,포기,1,포기,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,212,양배추,00,양배추,02,도매,05,중품,7330,,,8,kg,1,포기,1,포기,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,213,시금치,00,시금치,02,도매,04,상품,90000,,,4,kg,100,g,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,213,시금치,00,시금치,02,도매,05,중품,70000,,,4,kg,100,g,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,214,상추,01,적,02,도매,04,상품,47500,,,4,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,214,상추,01,적,02,도매,05,중품,35000,,,4,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,214,상추,02,청,02,도매,04,상품,55700,,,4,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,214,상추,02,청,02,도매,05,중품,42500,,,4,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,215,얼갈이배추,00,얼갈이배추,02,도매,04,상품,19500,,,4,kg,1,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,215,얼갈이배추,00,얼갈이배추,02,도매,05,중품,12200,,,4,kg,1,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,221,수박,00,수박,02,도매,04,상품,27000,,,1,개,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,221,수박,00,수박,02,도매,05,중품,24400,,,1,개,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,223,오이,02,다다기계통,02,도매,04,상품,86000,,,100,개,10,개,10,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,223,오이,02,다다기계통,02,도매,05,중품,65000,,,100,개,10,개,10,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,223,오이,03,취청,02,도매,04,상품,34500,,,50,개,10,개,10,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,223,오이,03,취청,02,도매,05,중품,23000,,,50,개,10,개,10,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,224,호박,01,애호박,02,도매,04,상품,18000,,,20,개,1,개,1,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,224,호박,01,애호박,02,도매,05,중품,14700,,,20,개,1,개,1,개,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,224,호박,02,쥬키니,02,도매,04,상품,25500,,,10,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,224,호박,02,쥬키니,02,도매,05,중품,21700,,,10,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,225,토마토,00,토마토,02,도매,04,상품,16400,,,5,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,225,토마토,00,토마토,02,도매,05,중품,13800,,,5,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,424,레몬,00,수입,02,도매,04,상품,44600,,,17,kg,10,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,428,망고,00,수입,02,도매,04,상품,72000,,,5,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,231,무,02,고랭지,02,도매,04,상품,17200,1,kg,20,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,231,무,02,고랭지,02,도매,05,중품,15000,1,kg,20,kg,1,개,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,232,당근,01,무세척,02,도매,04,상품,32300,,,20,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,232,당근,01,무세척,02,도매,05,중품,30300,,,20,kg,1,kg,1,kg,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,232,당근,10,세척(수입),02,도매,05,중품,7330,,,10,kg,,,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,233,열무,00,열무,02,도매,04,상품,17500,,,4,kg,1,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,233,열무,00,열무,02,도매,05,중품,14500,,,4,kg,1,kg,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,241,건고추,00,화건,02,도매,04,상품,645000,600,g,30,kg,600,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,241,건고추,00,화건,02,도매,05,중품,590000,600,g,30,kg,600,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,241,건고추,01,햇산화건,02,도매,04,상품,657000,600,g,30,kg,600,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,241,건고추,01,햇산화건,02,도매,05,중품,592000,600,g,30,kg,600,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,00,풋고추(녹광 등),02,도매,04,상품,90000,1,kg,10,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,00,풋고추(녹광 등),02,도매,05,중품,29000,1,kg,10,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,02,꽈리고추,02,도매,04,상품,28200,,,4,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,611,고등어,04,냉동(수입),02,도매,05,중품,130000,,,20,kg,1,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,653,전복,00,전복,02,도매,05,중품,22600,,,1,kg,5,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,654,새우,01,흰다리(수입),02,도매,05,중품,24100,,,2,kg,10,마리,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,02,꽈리고추,02,도매,05,중품,17700,,,4,kg,100,g,100,g,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,03,청양고추,02,도매,04,상품,36200,,,10,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,242,풋고추,03,청양고추,02,도매,05,중품,29700,,,10,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,243,붉은고추,00,붉은고추,02,도매,04,상품,50000,1,kg,10,kg,100,g,,,N,20250916104751
20250901,2,0110211,가락도매,11,서울,1101,서울,243,붉은고추,00,붉은고추,02,도매,05,중품,34000,1,kg,10,kg,100,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,315,느타리버섯,01,애느타리버섯,01,소매,04,상품,360,,,2,kg,100,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,415,감귤,02,시설,01,소매,15,M과,11200,,,3,kg,10,개,10,개,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,415,감귤,02,시설,01,소매,16,S과,7350,,,3,kg,10,개,10,개,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,641,김,01,얼구운김,01,소매,05,중품,1430,,,,,10,장,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,422,방울토마토,02,대추방울토마토,01,소매,04,상품,8160,,,1,kg,1,kg,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,414,포도,12,샤인머스켓,01,소매,24,L과,12300,,,2,kg,2,kg,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,111,쌀,10,10kg,01,소매,04,상품,30000,,,,,10,kg,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,242,풋고추,04,오이맛고추,01,소매,04,상품,1000,,,10,kg,100,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,430,아보카도,00,수입,01,소매,04,상품,1360,,,,,1,개,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,619,물오징어,03,연근해(신선 냉장),01,소매,21,中,5000,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,619,물오징어,03,연근해(신선 냉장),01,소매,22,小,3330,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,619,물오징어,05,원양(냉동),01,소매,21,中,6000,,,1,kg,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,613,갈치,03,국산(냉장),01,소매,21,中,10000,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,615,명태,04,냉동(원양수입통합),01,소매,20,大,3000,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,615,명태,04,냉동(원양수입통합),01,소매,21,中,2500,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,614,조기,06,참조기(냉동),01,소매,21,中,2000,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,279,알배기배추,00,알배기배추,01,소매,04,상품,3940,,,8,kg,1,포기,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,279,알배기배추,00,알배기배추,01,소매,05,중품,3110,,,8,kg,1,포기,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,280,브로콜리,00,브로콜리(국산),01,소매,04,상품,3830,,,8,kg,1,개,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,111,쌀,01,20kg,01,소매,04,상품,59600,80,kg,20,kg,20,kg,10,kg,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,112,찹쌀,01,일반계,01,소매,04,상품,6120,,,40,kg,1,kg,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,141,콩,01,흰 콩(국산),01,소매,04,상품,3760,40,kg,40,kg,500,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,142,팥,00,붉은 팥(국산),01,소매,04,상품,11400,,,40,kg,500,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,143,녹두,00,국산,01,소매,04,상품,8000,,,40,kg,500,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,613,갈치,03,국산(냉장),01,소매,20,大,13300,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,611,고등어,08,수입산(염장),01,소매,20,大,7000,,,,,1,손,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,614,조기,07,굴비,01,소매,21,中,2500,,,,,1,마리,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,638,마른멸치,00,마른멸치,01,소매,27,대멸,1650,3,kg,1.5,kg,100,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,638,마른멸치,00,마른멸치,01,소매,29,세멸,2380,3,kg,1.5,kg,100,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,151,고구마,00,밤,01,소매,04,상품,5660,20,kg,10,kg,1,kg,1,kg,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,151,고구마,00,밤,01,소매,05,중품,5000,20,kg,10,kg,1,kg,1,kg,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,152,감자,01,수미(노지),01,소매,04,상품,380,,,20,kg,100,g,100,g,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,152,감자,01,수미(노지),01,소매,05,중품,300,,,20,kg,100,g,100,g,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,660,건다시마,01,완도산,01,소매,04,상품,1760,,,1,kg,100,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,658,홍합,01,깐홍합(냉장),01,소매,04,상품,1500,,,1,kg,100,g,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,658,홍합,02,안깐홍합(냉장),01,소매,04,상품,3000,,,1,kg,1,kg,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,211,배추,02,여름(고랭지),01,소매,04,상품,9550,1,kg,10,kg(그물망 3포기),1,포기,,,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,212,양배추,00,양배추,01,소매,04,상품,4660,,,8,kg,1,포기,1,포기,N,20250916104751
20250901,37,0110212,경동,11,서울,1101,서울,212,양배추,00,양배추,01,소매,05,중품,3830,,,8,kg,1,포기,1,포기,N,20250916104751
