PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20260401,23,0250114,인동,25,대전,2501,대전,143,녹두,01,수입,02,도매,05,중품,226000,,,40,kg,,,,,N,20260416100856
20260401,17,0240121,양동,24,광주,2401,광주,143,녹두,01,수입,02,도매,05,중품,215000,,,40,kg,,,,,N,20260416100856
20260401,6,0210022,부전,21,부산,2100,부산,143,녹두,01,수입,02,도매,05,중품,196000,,,40,kg,,,,,N,20260416100856
20260401,4,0110253,양곡도매,11,서울,1101,서울,143,녹두,01,수입,02,도매,05,중품,170000,,,40,kg,,,,,N,20260416100856
20260401,771,0110411,B`-유통,11,서울,1101,서울,318,호두,00,수입,01,소매,05,중품,3530,,,,,100,g,,,N,20260416100856
20260401,770,0310407,B-유통,31,경기,3112,성남,318,호두,00,수입,01,소매,05,중품,2720,,,,,100,g,,,Y,20260416100856
20260401,769,0310406,C-유통,31,경기,3145,용인,318,호두,00,수입,01,소매,05,중품,1590,,,,,100,g,,,Y,20260416100856
20260401,768,0110410,L-유통,11,서울,1101,서울,318,호두,00,수입,01,소매,05,중품,1590,,,,,100,g,,,N,20260416100856
20260401,767,0220404,E-유통,22,대구,2200,대구,318,호두,00,수입,01,소매,05,중품,1660,,,,,100,g,,,Y,20260416100856
20260401,766,0210404,H-유통,21,부산,2100,부산,318,호두,00,수입,01,소매,05,중품,2120,,,,,100,g,,,N,20260416100856
